GAME_ID,GAME_DATE,HOME,AWAY,Height-1,Weight-1,Age-1,Mpg-1,Ppg-1,Fg-1,Fg3-1,Ft-1,Rpg-1,Apg-1,Spg-1,Bp-1,Tpg-1,Fpg-1,Height-2,Weight-2,Age-2,Mpg-2,Ppg-2,Fg-2,Fg3-2,Ft-2,Rpg-2,Apg-2,Spg-2,Bp-2,Tpg-2,Fpg-2,Height-3,Weight-3,Age-3,Mpg-3,Ppg-3,Fg-3,Fg3-3,Ft-3,Rpg-3,Apg-3,Spg-3,Bp-3,Tpg-3,Fpg-3,Height-4,Weight-4,Age-4,Mpg-4,Ppg-4,Fg-4,Fg3-4,Ft-4,Rpg-4,Apg-4,Spg-4,Bp-4,Tpg-4,Fpg-4,Height-5,Weight-5,Age-5,Mpg-5,Ppg-5,Fg-5,Fg3-5,Ft-5,Rpg-5,Apg-5,Spg-5,Bp-5,Tpg-5,Fpg-5,Height-6,Weight-6,Age-6,Mpg-6,Ppg-6,Fg-6,Fg3-6,Ft-6,Rpg-6,Apg-6,Spg-6,Bp-6,Tpg-6,Fpg-6,Height-7,Weight-7,Age-7,Mpg-7,Ppg-7,Fg-7,Fg3-7,Ft-7,Rpg-7,Apg-7,Spg-7,Bp-7,Tpg-7,Fpg-7,Height-8,Weight-8,Age-8,Mpg-8,Ppg-8,Fg-8,Fg3-8,Ft-8,Rpg-8,Apg-8,Spg-8,Bp-8,Tpg-8,Fpg-8,Height-9,Weight-9,Age-9,Mpg-9,Ppg-9,Fg-9,Fg3-9,Ft-9,Rpg-9,Apg-9,Spg-9,Bp-9,Tpg-9,Fpg-9,Height-10,Weight-10,Age-10,Mpg-10,Ppg-10,Fg-10,Fg3-10,Ft-10,Rpg-10,Apg-10,Spg-10,Bp-10,Tpg-10,Fpg-10,WL
20001043,2001-03-30,UTA,CLE,0.12,0.13,0.24,-0.07,-0.12,-0.02,0.31,-0.08,-0.01,-0.61,-0.12,0,-0.44,0.03,0.1,0.05,0.67,0.04,0.17,0.23,0.78,0,-0.03,0.29,-0.12,0.05,0.2,-0.12,-0.03,-0.06,0.24,0.16,0.07,-0.07,-0.12,0.01,-0.05,0.09,0.16,-0.05,0.1,0.37,-0.12,0.05,-0.33,0.03,0.01,0.12,0.01,-0.15,-0.05,0.29,-0.08,-0.03,0.22,0.1,0,-0.08,-0.05,-0.43,-0.25,-0.08,0.24,-0.14,-0.18,-0.13,-0.2,0,-0.27,-0.17,0.07,0.11,0.43,0.18,0.34,0.13,0.06,0.08,0.24,0.3,0,0.14,0.29,0.12,0.07,-0.13,-0.1,-0.12,0.08,0,0.57,-0.06,-0.17,0.03,0,-0.08,0.05,0.08,-0.14,-0.22,0.48,-0.14,-0.21,0.02,0,-0.61,-0.12,-0.04,-0.12,-0.14,-0.37,-0.07,0.14,0.32,-0.24,-0.11,-0.23,0.09,0.42,-0.19,-0.02,-0.05,-0.16,0.38,-0.19,0.05,-0.07,-0.18,0.67,-0.1,0,0.1,0.42,-0.1,-0.13,0.08,0.12,-0.13,-0.05,0.03,1
20001013,2001-03-26,UTA,DAL,0.12,0.24,0.14,-0.06,-0.11,-0.08,0.01,-0.18,0.06,-0.53,0.08,0.05,-0.37,0.15,-0.04,-0.06,0.52,-0.01,0.08,0.2,0.14,-0.01,0.02,0.52,0.16,0.05,0.32,-0.07,0,0.03,0.19,0.07,0.05,-0.1,-0.22,-0.1,0,0.07,0.2,0.03,0.03,0.27,-0.12,-0.1,0.1,-0.06,0,-0.01,0.21,0.07,-0.15,0.27,-0.12,-0.05,0.22,-0.34,-0.03,-0.18,-0.1,0.04,-0.02,-0.05,0.66,0.28,-0.09,0.02,-0.04,0.03,-0.05,0.15,-0.1,0.07,0.67,-0.05,0.05,0.04,0.02,-0.07,-0.05,0.25,0.04,-0.1,0.27,-0.07,-0.33,-0.16,-0.05,0.11,0.21,0.02,0.33,-0.05,-0.02,0.11,0.24,-0.49,0.12,-0.17,0,-0.14,0.24,-0.04,-0.13,-0.01,-0.55,-0.84,0,-0.12,-0.24,0.11,-0.2,-0.03,0.22,0.23,0.19,0.18,0.03,-0.05,0.36,0.19,0.16,-0.04,0,0.44,0.1,0.37,0.03,-0.06,0.1,0.12,0.13,0.04,0.42,-0.1,-0.05,0.06,0.08,0.08,0.17,0.29,0
20000150,2000-11-20,UTA,DAL,0.12,0.24,0.14,-0.06,-0.11,-0.08,0.01,-0.18,0.06,-0.53,0.08,0.05,-0.37,0.15,-0.04,-0.06,0.52,-0.01,0.08,0.2,0.14,-0.01,0.02,0.52,0.16,0.05,0.32,-0.07,0,0.03,0.19,0.07,0.05,-0.1,-0.22,-0.1,0,0.07,0.2,0.03,0.03,0.27,-0.12,-0.1,0.1,-0.06,0,-0.01,0.21,0.07,-0.15,0.27,-0.12,-0.05,0.22,-0.34,-0.03,-0.18,-0.1,0.04,-0.02,-0.05,0.66,0.28,-0.09,0.02,-0.04,0.03,-0.05,0.15,-0.1,0.07,0.67,-0.05,0.05,0.04,0.02,-0.07,-0.05,0.25,0.04,-0.1,0.27,-0.07,-0.33,-0.16,-0.05,0.11,0.21,0.02,0.33,-0.05,-0.02,0.11,0.24,-0.49,0.12,-0.17,0,-0.14,0.24,-0.04,-0.13,-0.01,-0.55,-0.84,0,-0.12,-0.24,0.11,-0.2,-0.03,0.22,0.23,0.19,0.18,0.03,-0.05,0.36,0.19,0.16,-0.04,0,0.44,0.1,0.37,0.03,-0.06,0.1,0.12,0.13,0.04,0.42,-0.1,-0.05,0.06,0.08,0.08,0.17,0.29,0
20000610,2001-01-25,UTA,DEN,0.23,0.18,0.05,-0.15,-0.18,0.05,0.07,-0.06,0.05,-0.66,0.12,0,-0.22,0.34,-0.12,-0.22,0.52,0,-0.02,0.19,0.17,0.03,-0.01,0.65,0.32,0.03,0.29,0.08,0.12,0.06,0.14,0.28,0.09,-0.05,-0.08,0.06,0.01,-0.17,0.04,0.03,-0.12,0.34,-0.19,-0.24,0,0.13,0.08,0.08,-0.03,0.29,-0.01,0.32,0.04,-0.11,0.1,-0.02,-0.03,-0.01,0,-0.4,-0.15,-0.01,0.13,-0.15,-0.25,-0.15,-0.32,-0.06,-0.17,-0.14,0.04,0.15,0.14,0.23,0.44,0.21,0.15,-0.07,0.33,0.08,0.16,0.11,0.36,0.12,0.07,0.18,-0.05,0.29,0.37,0.31,0.57,0.37,0.3,0.06,0.24,0.22,0.24,0.2,0.07,-0.14,0.48,-0.41,-0.5,0,0,-0.65,-0.45,-0.17,-0.12,-0.14,-0.32,-0.03,0.1,0.21,0.14,-0.32,-0.27,0.04,0.29,-0.21,-0.17,-0.11,-0.08,-0.21,-0.09,-0.24,-0.04,0.05,0.43,-0.13,-0.01,0.03,0.42,0.2,-0.17,0.02,0.08,-0.4,0.02,-0.07,1
20000166,2000-11-22,UTA,DEN,0.23,0.18,0.05,-0.15,-0.18,0.05,0.07,-0.06,0.05,-0.66,0.12,0,-0.22,0.34,-0.12,-0.22,0.52,0,-0.02,0.19,0.17,0.03,-0.01,0.65,0.32,0.03,0.29,0.08,0.12,0.06,0.14,0.28,0.09,-0.05,-0.08,0.06,0.01,-0.17,0.04,0.03,-0.12,0.34,-0.19,-0.24,0,0.13,0.08,0.08,-0.03,0.29,-0.01,0.32,0.04,-0.11,0.1,-0.02,-0.03,-0.01,0,-0.4,-0.15,-0.01,0.13,-0.15,-0.25,-0.15,-0.32,-0.06,-0.17,-0.14,0.04,0.15,0.14,0.23,0.44,0.21,0.15,-0.07,0.33,0.08,0.16,0.11,0.36,0.12,0.07,0.18,-0.05,0.29,0.37,0.31,0.57,0.37,0.3,0.06,0.24,0.22,0.24,0.2,0.07,-0.14,0.48,-0.41,-0.5,0,0,-0.65,-0.45,-0.17,-0.12,-0.14,-0.32,-0.03,0.1,0.21,0.14,-0.32,-0.27,0.04,0.29,-0.21,-0.17,-0.11,-0.08,-0.21,-0.09,-0.24,-0.04,0.05,0.43,-0.13,-0.01,0.03,0.42,0.2,-0.17,0.02,0.08,-0.4,0.02,-0.07,1
20000973,2001-03-20,UTA,DET,0.3,0.21,0.19,0.06,0,0.08,0.12,0.13,0.13,-0.21,0.16,0.05,-0.1,0.15,-0.16,-0.18,0.33,0.18,0.2,0.09,0.04,-0.05,0.06,0.7,0.48,0.08,0.39,-0.02,0.23,0.13,0.05,0.26,0.04,-0.08,-0.15,-0.07,0.03,0.06,0.2,0.03,0.08,0.44,-0.04,-0.07,0.14,0.09,0.03,0.06,0.19,0.1,0.01,0.12,0,0,-0.05,-0.05,0.04,-0.02,-0.1,-0.7,-0.85,0.01,0.02,-0.16,-0.16,-0.47,-0.36,-0.11,-0.88,0.05,0,0.17,0.24,0.44,0.61,0.21,0.53,0.47,0.23,0.34,0.16,0.14,0.51,0.15,0,0.02,0.1,-0.14,0.23,0.02,0.15,0.61,-0.38,0.01,-0.12,-0.35,0.02,0,0.04,-0.03,0.52,-0.2,-0.23,0.17,0,-0.8,-0.15,-0.07,-0.16,0.08,-0.08,-0.17,0.17,0.39,0,-0.04,-0.06,0.06,0.96,-0.28,-0.09,-0.05,-0.28,0.41,-0.07,0.15,-0.07,0.02,0.48,0.04,0.1,0.01,0.42,0,-0.08,0.07,0.12,-0.11,0.07,0.05,1
20000597,2001-01-23,UTA,GSW,0.07,0.22,0.38,-0.13,-0.14,0.11,0.48,0.02,-0.08,-0.25,-0.28,-0.08,-0.39,0,0.03,-0.02,0.24,-0.12,0.02,0.19,0.3,0.18,-0.07,0.21,-0.32,0,0.15,0.13,0,-0.06,0.33,-0.08,-0.06,0.01,0.17,0.13,-0.13,-0.23,0,-0.02,-0.41,0.12,-0.07,0.03,0.05,-0.07,-0.03,0.16,0.1,0.14,-0.02,0.05,-0.16,-0.05,0.05,-0.15,-0.03,-0.05,-0.05,-0.74,-0.69,-0.06,0.13,0,-0.45,-0.15,-0.44,0,-0.47,-0.12,0.07,0.2,0.29,0.07,0.36,0.23,0.25,-0.1,0.13,0.34,0.2,0.14,0.41,-0.05,0.04,-0.08,0.14,-0.12,-0.1,-0.14,0.57,-0.04,-0.57,0.08,0.28,0.27,-0.02,-0.31,0.04,-0.18,0.48,-0.23,-0.25,0.05,-0.35,-0.8,-0.17,-0.08,-0.16,0.11,-0.22,0.02,0.14,0.06,0.1,-0.17,-0.05,0.15,0.96,0.17,-0.12,-0.05,-0.08,-0.24,-0.14,0.1,-0.04,-0.18,0.48,-0.21,0,0.17,0.42,0.29,-0.2,-0.03,0.08,-0.24,-0.17,-0.05,1
20000290,2000-12-09,UTA,GSW,0.07,0.22,0.38,-0.13,-0.14,0.11,0.48,0.02,-0.08,-0.25,-0.28,-0.08,-0.39,0,0.03,-0.02,0.24,-0.12,0.02,0.19,0.3,0.18,-0.07,0.21,-0.32,0,0.15,0.13,0,-0.06,0.33,-0.08,-0.06,0.01,0.17,0.13,-0.13,-0.23,0,-0.02,-0.41,0.12,-0.07,0.03,0.05,-0.07,-0.03,0.16,0.1,0.14,-0.02,0.05,-0.16,-0.05,0.05,-0.15,-0.03,-0.05,-0.05,-0.74,-0.69,-0.06,0.13,0,-0.45,-0.15,-0.44,0,-0.47,-0.12,0.07,0.2,0.29,0.07,0.36,0.23,0.25,-0.1,0.13,0.34,0.2,0.14,0.41,-0.05,0.04,-0.08,0.14,-0.12,-0.1,-0.14,0.57,-0.04,-0.57,0.08,0.28,0.27,-0.02,-0.31,0.04,-0.18,0.48,-0.23,-0.25,0.05,-0.35,-0.8,-0.17,-0.08,-0.16,0.11,-0.22,0.02,0.14,0.06,0.1,-0.17,-0.05,0.15,0.96,0.17,-0.12,-0.05,-0.08,-0.24,-0.14,0.1,-0.04,-0.18,0.48,-0.21,0,0.17,0.42,0.29,-0.2,-0.03,0.08,-0.24,-0.17,-0.05,1
20001115,2001-04-09,UTA,HOU,0.12,0.08,0.29,-0.2,-0.25,-0.02,0.03,-0.06,-0.16,-0.45,-0.24,-0.03,-0.46,-0.12,-0.12,-0.22,0.67,-0.21,-0.26,0.12,0.23,-0.02,-0.14,0.63,0.2,0,0.1,0.08,0.16,0.02,0.38,0.2,0.09,-0.09,0.15,0.04,-0.02,-0.12,0.08,0.03,0,0.47,-0.19,-0.14,-0.05,-0.23,-0.08,-0.03,0.24,0.06,-0.14,0.17,-0.16,-0.14,0,-0.17,0.12,0.1,-0.33,-0.26,-0.16,0.03,-0.07,-0.08,-0.13,-0.08,-0.04,-0.03,-0.12,0.03,0,0,0.62,0.18,0.33,0.01,0.74,0.08,0.17,0.31,0.28,0.06,0.29,-0.07,-0.1,-0.06,-0.48,0.06,0.06,0.01,0.57,0.19,-0.02,0.04,-0.08,-0.14,0.05,0,0.14,-0.22,0.62,-0.12,-0.06,0.1,-0.47,-0.68,-0.05,-0.06,-0.08,0.11,-0.15,0.14,0.1,0.02,0.1,0.01,-0.01,-0.15,0.96,-0.14,0.06,0,-0.04,0.25,0.03,0.05,0,0,0.05,-0.02,0.05,0.13,-0.33,0.02,0.03,0.04,0.16,0.08,0.24,0.37,1
20000544,2001-01-15,UTA,HOU,0.12,0.08,0.29,-0.2,-0.25,-0.02,0.03,-0.06,-0.16,-0.45,-0.24,-0.03,-0.46,-0.12,-0.12,-0.22,0.67,-0.21,-0.26,0.12,0.23,-0.02,-0.14,0.63,0.2,0,0.1,0.08,0.16,0.02,0.38,0.2,0.09,-0.09,0.15,0.04,-0.02,-0.12,0.08,0.03,0,0.47,-0.19,-0.14,-0.05,-0.23,-0.08,-0.03,0.24,0.06,-0.14,0.17,-0.16,-0.14,0,-0.17,0.12,0.1,-0.33,-0.26,-0.16,0.03,-0.07,-0.08,-0.13,-0.08,-0.04,-0.03,-0.12,0.03,0,0,0.62,0.18,0.33,0.01,0.74,0.08,0.17,0.31,0.28,0.06,0.29,-0.07,-0.1,-0.06,-0.48,0.06,0.06,0.01,0.57,0.19,-0.02,0.04,-0.08,-0.14,0.05,0,0.14,-0.22,0.62,-0.12,-0.06,0.1,-0.47,-0.68,-0.05,-0.06,-0.08,0.11,-0.15,0.14,0.1,0.02,0.1,0.01,-0.01,-0.15,0.96,-0.14,0.06,0,-0.04,0.25,0.03,0.05,0,0,0.05,-0.02,0.05,0.13,-0.33,0.02,0.03,0.04,0.16,0.08,0.24,0.37,1
20000498,2001-01-09,UTA,IND,0,0.16,-0.24,-0.18,-0.22,0,0.1,-0.22,0.05,-0.12,0.08,0.03,-0.05,0.22,0.07,-0.05,0.52,-0.06,-0.01,0.11,0.18,-0.01,-0.01,0.27,0.08,0.05,0.22,-0.19,-0.1,-0.14,0.33,-0.3,-0.36,-0.11,0.03,-0.04,-0.18,-0.37,0.04,-0.13,-0.39,-0.07,-0.33,-0.26,-0.38,0.12,0.13,-0.02,0.39,0,-0.06,0.29,-0.04,-0.05,0.22,-0.07,-0.14,-0.22,0.1,-0.52,-0.3,-0.1,0.66,0.17,-0.52,-0.07,-0.12,-0.68,-0.37,-0.31,0,0.07,0.76,0.28,0.51,0.1,0.55,0.2,0.21,0.29,0.12,0.17,0.27,-0.05,0,0.06,0.1,0.14,0.12,0.2,-0.04,-0.17,0.14,0.05,0.24,0.11,-0.02,0.05,0,-0.16,0.57,0.09,0.06,0.05,-0.5,-0.37,-0.05,-0.01,-0.08,0.16,0.07,0.22,0.17,0.1,-0.57,0.06,0.02,0.21,0.33,-0.43,0.15,-0.03,-0.08,0.41,0.13,0.42,-0.07,-0.15,0.19,0.04,0.11,-0.06,0.42,0.45,-0.08,0.05,0.16,-0.03,0.05,0.1,1
20001176,2001-04-17,UTA,LAC,0.12,0.18,0.19,-0.08,-0.02,-0.04,0.11,-0.04,0.09,-0.35,0.12,0.05,0,0.1,-0.19,-0.37,0.67,0.1,0.1,0.27,0.41,0.02,0,0.77,0.32,0,0.37,-0.02,-0.03,-0.2,0.67,0.26,0.04,-0.08,0.04,0.26,-0.08,0.16,0.16,0,0.12,0.39,-0.33,-0.21,0.24,-0.43,-0.35,-0.05,0.15,0.15,-0.37,-0.13,-0.16,-0.43,-0.46,-0.32,0,-0.01,-0.29,-0.37,-0.23,-0.04,-0.09,-0.23,-0.1,-0.07,-0.12,0.03,-0.1,0.17,0,0.11,0.86,0.23,0.45,-0.02,0.74,0.4,0.15,0.34,0.2,-0.19,0.29,0.07,0.12,0.1,0.33,0.22,0.12,0.07,0.03,-0.04,0.17,0.04,0.2,0.24,0.02,0.1,-0.03,-0.26,0.48,-0.15,-0.1,0.11,0,-0.42,-0.1,-0.02,-0.04,-0.08,-0.27,0,0.14,0.1,-0.14,-0.02,-0.03,0.13,0,-0.29,0.08,-0.06,-0.04,0.27,-0.02,0.07,0.03,-0.06,0.1,-0.04,0.1,0.2,0.42,-0.04,-0.08,0.08,0.04,0.11,0.09,0.39,1
20000010,2000-10-31,UTA,LAC,0.12,0.18,0.19,-0.08,-0.02,-0.04,0.11,-0.04,0.09,-0.35,0.12,0.05,0,0.1,-0.19,-0.37,0.67,0.1,0.1,0.27,0.41,0.02,0,0.77,0.32,0,0.37,-0.02,-0.03,-0.2,0.67,0.26,0.04,-0.08,0.04,0.26,-0.08,0.16,0.16,0,0.12,0.39,-0.33,-0.21,0.24,-0.43,-0.35,-0.05,0.15,0.15,-0.37,-0.13,-0.16,-0.43,-0.46,-0.32,0,-0.01,-0.29,-0.37,-0.23,-0.04,-0.09,-0.23,-0.1,-0.07,-0.12,0.03,-0.1,0.17,0,0.11,0.86,0.23,0.45,-0.02,0.74,0.4,0.15,0.34,0.2,-0.19,0.29,0.07,0.12,0.1,0.33,0.22,0.12,0.07,0.03,-0.04,0.17,0.04,0.2,0.24,0.02,0.1,-0.03,-0.26,0.48,-0.15,-0.1,0.11,0,-0.42,-0.1,-0.02,-0.04,-0.08,-0.27,0,0.14,0.1,-0.14,-0.02,-0.03,0.13,0,-0.29,0.08,-0.06,-0.04,0.27,-0.02,0.07,0.03,-0.06,0.1,-0.04,0.1,0.2,0.42,-0.04,-0.08,0.08,0.04,0.11,0.09,0.39,1
20001072,2001-04-03,UTA,LAL,0.04,0.07,0.38,-0.23,-0.53,-0.04,0.23,-0.11,-0.1,-0.3,-0.2,-0.08,-0.44,-0.09,0,-0.18,0.62,-0.15,0,0.16,0.14,0.02,-0.01,0.44,-0.16,0.05,0.24,-0.02,-0.03,-0.14,-0.1,0.1,0.09,-0.13,0.19,0.14,-0.08,0,0.08,-0.11,0,0.34,-0.19,-0.06,-0.43,-0.07,0.03,0.06,0.16,-0.03,-0.12,0.07,0,-0.08,0.1,-0.05,0.07,0,-0.29,-0.16,-0.13,-0.03,-0.02,-0.21,-0.06,-0.12,-0.04,0.05,-0.25,0.15,0.23,0.39,0.52,0.48,0.59,0.15,0,-0.17,0.44,0.33,0.28,0.22,0.58,0.39,0.07,0.05,-0.14,0.02,0.13,0.11,-0.16,-0.04,0.18,-0.17,0.04,0.16,-0.02,-0.07,-0.07,-0.55,0.33,-0.48,-0.75,-0.14,0,-0.37,-0.49,-0.34,-0.12,-0.49,-0.47,-0.12,0.14,0.18,-0.33,-0.31,-0.13,0.06,0.96,-0.33,-0.13,-0.13,-0.16,0.27,0.05,0.07,0,-0.06,0.24,-0.11,0.07,0.2,-0.21,0.03,-0.07,-0.05,-0.04,-0.08,0.05,0,0
20000529,2001-01-13,UTA,LAL,0.04,0.07,0.38,-0.23,-0.53,-0.04,0.23,-0.11,-0.1,-0.3,-0.2,-0.08,-0.44,-0.09,0,-0.18,0.62,-0.15,0,0.16,0.14,0.02,-0.01,0.44,-0.16,0.05,0.24,-0.02,-0.03,-0.14,-0.1,0.1,0.09,-0.13,0.19,0.14,-0.08,0,0.08,-0.11,0,0.34,-0.19,-0.06,-0.43,-0.07,0.03,0.06,0.16,-0.03,-0.12,0.07,0,-0.08,0.1,-0.05,0.07,0,-0.29,-0.16,-0.13,-0.03,-0.02,-0.21,-0.06,-0.12,-0.04,0.05,-0.25,0.15,0.23,0.39,0.52,0.48,0.59,0.15,0,-0.17,0.44,0.33,0.28,0.22,0.58,0.39,0.07,0.05,-0.14,0.02,0.13,0.11,-0.16,-0.04,0.18,-0.17,0.04,0.16,-0.02,-0.07,-0.07,-0.55,0.33,-0.48,-0.75,-0.14,0,-0.37,-0.49,-0.34,-0.12,-0.49,-0.47,-0.12,0.14,0.18,-0.33,-0.31,-0.13,0.06,0.96,-0.33,-0.13,-0.13,-0.16,0.27,0.05,0.07,0,-0.06,0.24,-0.11,0.07,0.2,-0.21,0.03,-0.07,-0.05,-0.04,-0.08,0.05,0,1
20000083,2000-11-10,UTA,MIA,0.04,0.13,0.05,-0.11,-0.17,-0.01,0.07,-0.1,-0.02,-0.07,-0.2,-0.16,-0.17,0,0.03,0,0.24,-0.11,-0.11,0.2,0.21,0.03,0.01,0.25,0.16,0.05,0,0.1,0.16,0,0.43,0.14,0.09,-0.01,0.43,0.26,-0.02,-0.14,0,0,-0.09,0.2,-0.23,-0.06,-0.19,-0.32,-0.04,0.12,0.1,0.25,-0.07,0.24,-0.16,-0.16,0.17,-0.36,0.04,-0.05,-0.52,-0.33,-0.05,0.13,0.1,-0.15,-0.11,-0.12,-0.28,0,-0.05,0.1,0,0.17,0,0.45,0.61,0.1,0.74,0.12,0.28,0.41,0.28,0.19,0.61,0.29,0.04,-0.06,-0.29,-0.29,-0.08,0.04,0.57,-0.04,-0.16,-0.16,0,0.19,-0.15,-0.12,0.07,-0.18,0.33,-0.34,-0.32,0.03,0,-0.79,-0.25,-0.08,-0.16,0.03,-0.27,-0.15,0.14,0.1,-0.14,-0.13,-0.3,-0.04,0.96,-0.01,-0.17,-0.06,0,-0.16,-0.34,0.22,-0.07,-0.14,0.1,0.08,0.16,0.22,0.42,0.37,-0.01,0.09,0.12,-0.05,0.12,0.12,0
20000317,2000-12-13,UTA,MIL,0.07,0.1,0.24,-0.16,-0.32,-0.07,-0.05,-0.16,-0.06,-0.26,-0.12,0.03,-0.27,0.15,-0.12,-0.06,0.38,-0.15,-0.22,0.05,0.34,-0.06,-0.06,0.11,0.16,0.05,-0.1,-0.09,0.12,0.1,0.24,0.1,-0.02,0.03,-0.05,0,0,-0.04,-0.08,0,0.12,0.2,-0.23,-0.26,-0.1,-0.42,-0.51,-0.07,0.18,-0.06,-0.31,0.06,-0.2,-0.22,-0.32,-0.17,-0.1,-0.14,0,-0.39,-0.3,-0.04,-0.11,-0.08,-0.17,-0.13,-0.28,-0.08,-0.25,-0.09,0.07,0.09,0.48,0.42,0.63,0.02,0.3,0.29,0.25,0.37,0.2,0.03,0.46,-0.05,-0.07,0,-0.24,0.11,0.34,-0.08,0.57,0.32,-0.03,0.11,0.2,-0.05,0.24,-0.17,0.12,-0.2,0.38,-0.02,-0.06,0.02,0,-0.6,-0.02,-0.04,-0.08,0.16,-0.03,0.1,0.14,0.26,-0.24,-0.03,-0.06,0.04,0.54,-0.45,-0.03,-0.02,-0.16,0.35,0.05,0,0,-0.03,0.33,0.02,0.16,0.11,0.09,0.15,0.02,0.05,0.12,0,0.22,0.12,0
20000556,2001-01-17,UTA,MIN,0.3,0.28,-0.05,-0.11,-0.12,-0.02,0.1,-0.14,0.03,-0.56,-0.36,0,-0.15,0.27,-0.12,-0.17,0.38,0.02,0.03,0.15,0.15,-0.07,0.01,0.62,0.16,0.03,0.27,0.05,0.04,-0.1,0.52,0.13,0,-0.04,-0.05,-0.06,0,-0.11,0.12,0,-0.02,0.15,-0.23,-0.26,0.1,-0.36,-0.25,-0.14,0.1,-0.14,-0.23,0.07,-0.04,-0.11,-0.02,-0.24,-0.03,-0.14,-0.33,-0.3,-0.19,-0.1,0.09,-0.11,-0.29,-0.06,-0.2,-0.16,-0.2,-0.31,0.07,0.22,0,0.58,0.64,0.16,0.41,0.09,0.42,0.39,0.32,0.19,0.63,0.32,-0.07,0.02,0.14,-0.26,-0.27,0.05,0.07,-0.02,-0.27,-0.35,-0.16,-0.22,-0.29,-0.02,-0.03,-0.2,0.52,0.07,0.03,0.06,0,-0.38,0.05,-0.02,0,0.03,0.04,0.1,0.25,0.13,-0.1,0.14,-0.01,-0.03,0.96,-0.17,0.1,-0.02,0,0.44,0,0.1,-0.04,-0.1,0.05,0.09,0.16,0.03,0.42,0.06,-0.03,0.08,0.08,-0.08,0.19,0.34,0
20000052,2000-11-06,UTA,MIN,0.3,0.28,-0.05,-0.11,-0.12,-0.02,0.1,-0.14,0.03,-0.56,-0.36,0,-0.15,0.27,-0.12,-0.17,0.38,0.02,0.03,0.15,0.15,-0.07,0.01,0.62,0.16,0.03,0.27,0.05,0.04,-0.1,0.52,0.13,0,-0.04,-0.05,-0.06,0,-0.11,0.12,0,-0.02,0.15,-0.23,-0.26,0.1,-0.36,-0.25,-0.14,0.1,-0.14,-0.23,0.07,-0.04,-0.11,-0.02,-0.24,-0.03,-0.14,-0.33,-0.3,-0.19,-0.1,0.09,-0.11,-0.29,-0.06,-0.2,-0.16,-0.2,-0.31,0.07,0.22,0,0.58,0.64,0.16,0.41,0.09,0.42,0.39,0.32,0.19,0.63,0.32,-0.07,0.02,0.14,-0.26,-0.27,0.05,0.07,-0.02,-0.27,-0.35,-0.16,-0.22,-0.29,-0.02,-0.03,-0.2,0.52,0.07,0.03,0.06,0,-0.38,0.05,-0.02,0,0.03,0.04,0.1,0.25,0.13,-0.1,0.14,-0.01,-0.03,0.96,-0.17,0.1,-0.02,0,0.44,0,0.1,-0.04,-0.1,0.05,0.09,0.16,0.03,0.42,0.06,-0.03,0.08,0.08,-0.08,0.19,0.34,1
20000178,2000-11-24,UTA,NJN,0.19,0.1,0.29,-0.16,-0.38,0,0.18,-0.02,0.07,-0.57,0,0.05,-0.37,0.17,-0.16,-0.1,0.29,0.01,0.08,0.31,0.38,0.14,-0.09,0.6,0.04,0.03,0.24,0.08,0,0,0.24,0,0,-0.05,0.01,0.05,-0.11,0.06,0,-0.02,0.1,0.3,0.03,0,0.19,0.02,0.04,0.07,0.11,-0.03,0.04,0.09,0.04,-0.03,0.07,0.17,-0.1,-0.16,-0.05,-0.59,-0.44,-0.05,-0.05,-0.13,-0.36,-0.12,-0.2,-0.03,-0.39,-0.22,0.07,0.25,0,0.26,0.4,0.14,0.13,-0.1,0.38,0.32,0.12,0.19,0.41,-0.02,0.04,0.15,0.24,0.18,0.18,0.14,-0.04,0.05,0.26,-0.02,-0.04,0.22,-0.02,0.05,0.07,-0.08,0.62,-0.33,-0.22,0.09,-0.08,-0.54,-0.16,-0.15,-0.32,-0.19,-0.25,-0.27,0.17,0.32,-0.05,-0.25,-0.19,0.07,0.96,-0.34,-0.13,-0.08,-0.16,0.11,-0.19,-0.29,0.07,-0.14,0.43,-0.22,0.12,0.27,0.42,0.34,-0.41,0.03,-0.28,-0.03,0,0.05,1
